"lhs";"rhs";"support";"confidence";"lift";"count";"pname"
"25456,28238,31036,32502,35149";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"25456,28155,28238,32502,35149";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28238,32502,35149";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28238,32502,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28238,28578,31036,35149";46088;0,000165310725123688;1;14,4916153319644;14;"Beer"
"13911,25456,28238,28578,35149";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,28238,28578,35149";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,25456,28238,28578,35149";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"25456,28238,28578,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28238,28578,35149,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"13911,25456,28238,31036,35149";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,28238,31036,35149";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,25456,28238,31036,35149";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"25456,28238,31036,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28238,31036,35149,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28155,28238,35149";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28238,35149,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,28578,31036,32502,35149";46088;0,000165310725123688;1;14,4916153319644;14;"Beer"
"25456,28155,28578,32502,35149";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,25456,28578,32502,35149";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"25456,28578,32502,35149,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,28155,31036,32502,35149";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,25456,31036,32502,35149";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"25456,31036,32502,35149,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28155,32502,35149";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,28155,32502,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,32502,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"13911,25456,28578,31036,35149";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,28578,31036,35149";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"14385,25456,28578,31036,35149";46088;0,000165310725123688;1;14,4916153319644;14;"Beer"
"25456,28578,31036,35149,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,28578,31036,35149,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28155,28578,35149";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28155,28578,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,28578,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,28578,35149,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28155,31036,35149";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28155,31036,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,31036,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,31036,35149,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"23013,25456,28238,28578,31036";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,23013,25456,28238,28578";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,23013,25456,28238,31036";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,23013,25456,28578,31036";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28238,28578,31036,32502";46088;0,0001889265429985;1;14,4916153319644;16;"Beer"
"25456,28238,28578,32502,33153";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,28238,28578,32502";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"14385,25456,28238,28578,32502";46088;0,000165310725123688;1;14,4916153319644;14;"Beer"
"25456,28238,28578,32502,41131";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28238,28578,32502,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,28238,31036,32502,33153";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,28238,31036,32502";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"14385,25456,28238,31036,32502";46088;0,000165310725123688;1;14,4916153319644;14;"Beer"
"25456,28238,31036,32502,41131";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28238,31036,32502,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28155,28238,32502";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"25456,28155,28238,32502,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,28155,28238,32502,38444";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,28238,32502,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28238,32502,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"13303,25456,28238,28578,31036";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"13911,25456,28238,28578,31036";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28238,28578,31036,33153";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,28155,28238,28578,31036";46088;0,000177118634061094;1;14,4916153319644;15;"Beer"
"14385,25456,28238,28578,31036";46088;0,0001889265429985;1;14,4916153319644;16;"Beer"
"25456,28238,28578,31036,41131";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"25456,28238,28578,31036,38444";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"14385,25456,28238,28578,33153";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,28155,28238,28578";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"25456,28155,28238,28578,41131";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28155,28238,28578,38444";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,25456,28238,28578,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28238,28578,38444";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,25456,28238,31036,33153";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,28155,28238,31036";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"25456,28155,28238,31036,41131";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28155,28238,31036,38444";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,25456,28238,31036,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28238,31036,38444";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,25456,28155,28238,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,28155,28238,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,28578,31036,32502,42781";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"13911,25456,28578,31036,32502";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28578,31036,32502,33153";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"25456,28155,28578,31036,32502";46088;0,000224350269810719;1;14,4916153319644;19;"Beer"
"14385,25456,28578,31036,32502";46088;0,000212542360873313;1;14,4916153319644;18;"Beer"
"25456,28578,31036,32502,41131";46088;0,000177118634061094;1;14,4916153319644;15;"Beer"
"25456,28578,31036,32502,38444";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"25456,28155,28578,32502,33153";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28578,32502,33153";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,28155,28578,32502";46088;0,000177118634061094;1;14,4916153319644;15;"Beer"
"25456,28155,28578,32502,41131";46088;0,000165310725123688;1;14,4916153319644;14;"Beer"
"25456,28155,28578,32502,38444";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,25456,28578,32502,41131";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"14385,25456,28578,32502,38444";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"25456,28578,32502,38444,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,31036,32502,33153";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,31036,32502,33153";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,31036,32502,33153,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,28155,31036,32502";46088;0,000177118634061094;1;14,4916153319644;15;"Beer"
"25456,28155,31036,32502,41131";46088;0,000165310725123688;1;14,4916153319644;14;"Beer"
"25456,28155,31036,32502,38444";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,25456,31036,32502,41131";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"14385,25456,31036,32502,38444";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"25456,31036,32502,38444,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28155,32502,41131";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,25456,28155,32502,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"13911,14385,25456,28578,31036";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,28578,31036,33153";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28578,31036,33153";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28155,28578,31036";46088;0,0001889265429985;1;14,4916153319644;16;"Beer"
"25456,28155,28578,31036,41131";46088;0,000177118634061094;1;14,4916153319644;15;"Beer"
"25456,28155,28578,31036,38444";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"25456,28155,28578,31036,33065";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,28578,31036,41131";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"14385,25456,28578,31036,38444";46088;0,000165310725123688;1;14,4916153319644;14;"Beer"
"25456,28578,31036,38444,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28155,28578,41131";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,25456,28155,28578,38444";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28155,28578,38444,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,28155,31036,41131";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,25456,28155,31036,38444";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28155,31036,38444,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28238,28578,31036,32502,35149";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"28155,28238,28578,32502,35149";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28238,28578,32502,35149";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"28238,28578,32502,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28155,28238,31036,32502,35149";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28238,31036,32502,35149";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"28238,31036,32502,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28155,28238,32502,35149";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"13911,28238,28578,31036,35149";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28155,28238,28578,31036,35149";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,28238,28578,31036,35149";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"28238,28578,31036,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28238,28578,31036,35149,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28155,28238,28578,35149";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28238,28578,35149,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"13911,28155,28238,31036,35149";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28155,28238,31036,35149";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"28155,28238,31036,35149,38444";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28238,31036,35149,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"28155,28578,31036,32502,35149";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,28578,31036,32502,35149";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"28578,31036,32502,35149,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28155,28578,32502,35149";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"28155,28578,32502,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28578,32502,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28155,31036,32502,35149";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"28155,31036,32502,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,31036,32502,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28155,28578,31036,35149";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"28155,28578,31036,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28578,31036,35149,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28578,31036,35149,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,23013,28238,28578,31036";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"4398,9473,14385,33065,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"28238,28578,31036,32502,33153";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28155,28238,28578,31036,32502";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"14385,28238,28578,31036,32502";46088;0,000165310725123688;1;14,4916153319644;14;"Beer"
"28238,28578,31036,32502,41131";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"28238,28578,31036,32502,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28155,28238,28578,32502";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"28155,28238,28578,32502,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"28155,28238,28578,32502,38444";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28238,28578,32502,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28238,28578,32502,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28238,31036,32502,33153";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28155,28238,31036,32502";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"28155,28238,31036,32502,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"28155,28238,31036,32502,38444";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28238,31036,32502,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28238,31036,32502,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28155,28238,32502,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28155,28238,32502,38444";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28238,28578,31036,33153";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28155,28238,28578,31036";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"28155,28238,28578,31036,41131";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"28155,28238,28578,31036,38444";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,28238,28578,31036,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28238,28578,31036,38444";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,28155,28238,28578,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28155,28238,28578,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28155,28238,31036,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28155,28238,31036,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"13911,14385,28578,31036,32502";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28155,28578,31036,32502,33153";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28578,31036,32502,33153";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"28578,31036,32502,33153,38444";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28155,28578,31036,32502";46088;0,000177118634061094;1;14,4916153319644;15;"Beer"
"28155,28578,31036,32502,41131";46088;0,000165310725123688;1;14,4916153319644;14;"Beer"
"28155,28578,31036,32502,38444";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,28578,31036,32502,41131";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"14385,28578,31036,32502,38444";46088;0,000165310725123688;1;14,4916153319644;14;"Beer"
"28578,31036,32502,38444,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28155,28578,32502,41131";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,28155,28578,32502,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28155,31036,32502,41131";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,28155,31036,32502,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,31036,32502,38444,41131";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"13911,14385,28578,31036,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28578,31036,33153,38444";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28155,28578,31036,41131";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,28155,28578,31036,38444";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"28155,28578,31036,38444,41131";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"4398,6878,14385,16683,41131";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"4398,6878,14385,16683,33065";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"4398,14385,16683,33065,41131";46088;0,000177118634061094;1;14,4916153319644;15;"Beer"
"4398,6878,16683,33065,41131";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"4398,6878,14385,33065,41131";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"6878,14385,16683,33065,41131";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"25456,28238,35149,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,32502,35149,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,28578,35149,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,31036,35149,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"13911,25456,35149,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,35149,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,35149,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,28238,32502,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28238,28578,35910,38555,47906";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"25456,28238,31036,35910,38555,47906";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"13911,25456,28238,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,28238,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28238,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,28578,32502,35910,38555,47906";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"25456,31036,32502,35910,38555,47906";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"25456,28155,32502,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,25456,32502,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28578,31036,35910,38555,47906";46088;0,000165310725123688;1;14,4916153319644;14;"Beer"
"13911,25456,28578,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,28578,35910,38555,47906";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,25456,28578,35910,38555,47906";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"13911,25456,31036,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,31036,35910,38555,47906";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,25456,31036,35910,38555,47906";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,25456,28155,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"28238,32502,35149,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28238,28578,35149,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"28238,31036,35149,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"13911,28238,35149,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28155,28238,35149,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28238,35149,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28578,32502,35149,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"31036,32502,35149,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"28155,32502,35149,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,32502,35149,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28578,31036,35149,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"13911,28578,35149,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28155,28578,35149,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28578,35149,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"13911,31036,35149,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28155,31036,35149,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,31036,35149,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28155,35149,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28238,28578,32502,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"28238,31036,32502,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"28155,28238,32502,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,28238,32502,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28238,28578,31036,35910,38555,47906";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"13911,28238,28578,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28155,28238,28578,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28238,28578,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"13911,28238,31036,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28155,28238,31036,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28238,31036,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,28155,28238,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28578,31036,32502,35910,38555,47906";46088;0,000153502816186282;1;14,4916153319644;13;"Beer"
"28155,28578,32502,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,28578,32502,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"28155,31036,32502,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,31036,32502,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,28155,32502,35910,38555,47906";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"13911,28578,31036,35910,38555,47906";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"28155,28578,31036,35910,38555,47906";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,28578,31036,35910,38555,47906";46088;0,000141694907248875;1;14,4916153319644;12;"Beer"
"14385,28155,28578,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"14385,28155,31036,35910,38555,47906";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28238,32502,35149,35910,38555";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28238,28578,35149,35910,38555";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,28238,31036,35149,35910,38555";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"13911,25456,28238,35149,35910,38555";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,28238,35149,35910,38555";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,28238,35149,35910,38555";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28578,32502,35149,35910,38555";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,31036,32502,35149,35910,38555";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"25456,28155,32502,35149,35910,38555";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"14385,25456,32502,35149,35910,38555";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28578,31036,35149,35910,38555";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"13911,25456,28578,35149,35910,38555";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,28578,35149,35910,38555";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28578,35149,35910,38555";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"13911,25456,31036,35149,35910,38555";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28155,31036,35149,35910,38555";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,31036,35149,35910,38555";46088;0,000118079089374063;1;14,4916153319644;10;"Beer"
"14385,25456,28155,35149,35910,38555";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
"25456,28238,28578,32502,35910,38555";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28238,31036,32502,35910,38555";46088;0,000129886998311469;1;14,4916153319644;11;"Beer"
"25456,28155,28238,32502,35910,38555";46088;0,000106271180436656;1;14,4916153319644;9;"Beer"
